No.,storeNumber,countryCode,ownershipTypeCode,latitude,longitude,address,city,countrySubdivisionCode,postalCode,windowsTimeZoneId,GMT,GMT_region,Mon_open,Mon_close,Tue_open,Tue_close,Wed_open,Wed_close,Thu_open,Thu_close,Fri_open,Fri_close,Sat_open,Sat_close,Sun_open,Sun_close
9428,76253-95075,US,LS,37.72451,-97.211604,10800 E 21st St N,wichita,KS,672063542,Central Standard Time,GMT-06:00,America/Chicago,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00
9429,47313-257564,US,CO,37.722484,-97.285438,4415 E. 21st St N,wichita,KS,672081504,Central Standard Time,GMT-06:00,America/Chicago,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:30,19:00,06:30,19:00
9430,2899-91981,US,CO,37.674933,-97.38985,583 S West Street,wichita,KS,672132122,Central Standard Time,GMT-06:00,America/Chicago,04:30,19:30,04:30,19:30,04:30,19:30,04:30,19:30,04:30,19:30,05:30,19:30,05:30,19:30
9431,2857-86161,US,CO,37.738321,-97.244085,3000 North Rock Road,wichita,KS,672261378,Central Standard Time,GMT-06:00,America/Chicago,05:00,22:00,05:00,22:00,05:00,19:30,05:00,22:00,05:00,22:00,05:30,22:00,05:30,22:00
9432,2761-84821,US,CO,37.721714,-97.362648,2166 N. Amidon,wichita,KS,672032115,Central Standard Time,GMT-06:00,America/Chicago,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,22:00,05:00,22:00,05:00,21:00
9433,72543-103000,US,LS,37.751045,-97.263807,3707 N. Woodlawn,wichita,KS,672202222,Central Standard Time,GMT-06:00,America/Chicago,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00
9434,76277-95576,US,LS,37.678069,-97.431187,7575 W Maple St,wichita,KS,672092013,Central Standard Time,GMT-06:00,America/Chicago,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00
9435,23874-231945,US,CO,37.693549,-97.446508,8971 W. Central Avenue,wichita,KS,672123804,Central Standard Time,GMT-06:00,America/Chicago,05:30,20:00,05:30,20:00,05:30,19:00,05:30,20:00,05:30,21:00,05:30,21:00,05:30,21:00
9436,72581-101486,US,LS,37.692685,-97.464333,10515 West Central,wichita,KS,672125103,Central Standard Time,GMT-06:00,America/Chicago,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00
9437,79494-100687,US,LS,37.676995,-97.496931,14415 West Maple,wichita,KS,672358742,Central Standard Time,GMT-06:00,America/Chicago,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00
9438,73727-74237,US,LS,37.723777,-97.461102,10222 W 21st St,wichita,KS,672051836,Central Standard Time,GMT-06:00,America/Chicago,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00
9439,2674-72480,US,CO,37.723804,-97.463233,2241 North Maize Road|A-1|New Market Square,wichita,KS,672057331,Central Standard Time,GMT-06:00,America/Chicago,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:30,05:30,21:30,05:30,21:00
9440,76254-94975,US,LS,37.732394,-97.464877,2727 N Maize Rd,wichita,KS,672057311,Central Standard Time,GMT-06:00,America/Chicago,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00
9441,11743-104981,US,CO,35.2824,-93.107118,2220 East Parkway,russellville,AR,728025006,Central Standard Time,GMT-06:00,America/Chicago,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00
9442,17694-116730,US,LS,35.2471,-91.730492,211 Dr Jimmy Carr Drive,searcy,AR,72149,Central Standard Time,GMT-06:00,America/Chicago,07:00,22:30,07:00,22:30,07:00,22:30,07:00,22:30,07:00,22:30,08:00,22:00,08:00,22:00
9443,25831-241311,US,CO,35.250063,-91.693654,3243 E Race Ave|E Race and Rand,searcy,AR,721434866,Central Standard Time,GMT-06:00,America/Chicago,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,22:00,05:30,22:00,05:30,21:00
9444,76520-99153,US,LS,42.020012,-97.429877,1510 Market Ln,norfolk,NE,687017361,Central Standard Time,GMT-06:00,America/Chicago,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,20:00
9445,79294-94922,US,LS,41.440424,-97.36382,3010 23rd St.,columbus,NE,686013155,Central Standard Time,GMT-06:00,America/Chicago,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00
9446,63115-297326,US,CO,41.439079,-97.371084,3522 23rd St.,columbus,NE,68601,Central Standard Time,GMT-06:00,America/Chicago,05:00,21:00,05:00,21:00,05:30,19:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00
9447,29378-251987,US,CO,34.200256,-118.370006,10980 Sherman Way,burbank,CA,91505,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,22:00,04:30,22:00,04:30,22:00,04:30,22:00,04:30,22:00,05:00,22:00,05:00,22:00
9448,27293-245024,US,CO,34.221153,-118.367015,8274 Sunland Blvd.,sun valley,CA,913523301,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,00:00,04:30,00:00,04:30,00:00,04:30,00:00,04:30,00:00,05:00,00:00,05:00,00:00
9449,57751-291783,US,LS,34.245446,-118.419236,9725 Laurel Canyon Blvd,pacoima,CA,91331,Pacific Standard Time,GMT-08:00,America/Los_Angeles,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
9450,10801-101907,US,CO,34.195027,-118.350188,2555 North Hollywood Way|Burbank Airport Star Park Facility,burbank,CA,915051061,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:30,20:00,05:30,20:00,05:30,20:00,05:30,20:00,05:30,20:00,05:30,20:00,05:30,20:00
9451,26998-245235,US,LS,34.184123,-118.339378,2600 West Victory Blvd.,burbank,CA,91505,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00
9452,5870-27267,US,CO,34.191495,-118.328926,1711 North Victory Place|Burbank Empire Center,burbank,CA,915021646,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00
9453,53951-285949,US,CO,34.160527,-118.344288,3714 W. Verdugo Avenue,burbank,CA,915053439,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,22:00,04:30,22:00,04:30,22:00,04:30,22:00,04:30,22:00,05:00,22:00,05:00,22:00
9454,10802-102285,US,CO,34.19864,-118.327091,2130 N Glenoaks Blvd,burbank,CA,915042827,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,06:00,20:30
9455,9746-95803,US,CO,34.186849,-118.317872,1001 North San Fernando Blvd.|120,burbank,CA,915044303,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,23:00,04:30,23:00,04:30,23:00,04:30,23:00,04:30,23:00,05:00,23:00,05:00,23:00
9456,49365-252145,US,LS,34.258382,-118.466351,10340 N Sepulveda Blvd,los angeles,CA,91345,Pacific Standard Time,GMT-08:00,America/Los_Angeles,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,08:00,21:00,07:00,21:00
9457,11829-105648,US,CO,33.845189,-116.477732,67870 Vista Chino|#101,cathedral city,CA,922343506,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,21:30,04:30,21:30,04:30,21:30,04:30,21:30,04:30,21:30,04:30,21:30,04:30,21:30
9458,5595-1913,US,CO,33.816167,-116.45743,69040 Ramon Road|Ste. A,cathedral city,CA,922349115,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,22:30,04:30,22:30,04:30,22:30,04:30,22:30,04:30,22:30,04:30,22:30,04:30,22:30
9459,73640-93059,US,LS,33.84512,-116.52858,1751 N Sunrise Way,palm springs,CA,922623408,Pacific Standard Time,GMT-08:00,America/Los_Angeles,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00
9460,6809-76000,US,CO,33.816875,-116.528564,425 S. Sunrise Way|G|Sunrise Plaza,palm springs,CA,922627663,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,22:00,04:30,22:00,04:30,22:00,04:30,22:00,04:30,22:00,04:30,22:00,04:30,22:00
9461,5060-102653,US,LS,33.792342,-116.494369,4733 E Palm Canyon,palm springs,CA,922645219,Pacific Standard Time,GMT-08:00,America/Los_Angeles,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00
9462,5925-40679,US,CO,33.788209,-116.481469,67760 E. Palm Canyon Dr.|#4|Canyon Plaza North Shopping Center,cathedral city,CA,922345472,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,21:30,05:00,21:30,05:00,21:30,05:00,21:30,05:00,21:30,05:00,21:30,05:00,21:30
9463,25981-182687,US,LS,33.800207,-116.526289,1733 E Palm Canyon Dr,palm springs,CA,92264,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00
9464,5235-254839,US,CO,33.823394,-116.547173,110 North Palm Canyon Drive,palm springs,CA,922625504,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,21:30,05:00,21:00,05:00,21:00,05:00,21:00,05:00,22:30,05:00,22:30,05:30,21:30
9465,49208-265885,US,CO,33.821067,-116.40755,31280 Bob Hope Drive.,cathedral city,CA,92234,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,21:30,04:30,21:30,04:30,21:30,04:30,21:30,04:30,21:30,04:30,21:30,05:30,21:30
9466,5604-1946,US,CO,33.812775,-116.544477,682 S Palm Canyon Dr|Suite  A,palm springs,CA,922640701,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,19:30,04:30,19:30,04:30,19:30,04:30,19:30,04:30,19:30,04:30,19:30,04:30,19:30
9467,6840-80680,US,CO,33.800064,-116.387406,34300 Monterey Ave.|104|Desert Gateway,palm desert,CA,922116005,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,23:00,04:30,23:00,04:30,23:00,04:30,23:00,04:30,23:00,04:30,23:00,04:30,23:00
9468,9593-96497,US,CO,33.945193,-116.501742,14207 Palm Drive,desert hot springs,CA,922406868,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,21:00,04:30,21:00,04:30,21:00,04:30,21:00,04:30,21:00,04:30,21:00,04:30,21:00
9469,6819-81601,US,CO,33.757389,-116.391554,40101 Monterey Avenue|G1,rancho mirage,CA,922703261,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,20:00,04:30,20:00,04:30,20:00,04:30,20:00,04:30,20:00,04:30,20:00,04:30,18:00
9470,48195-261614,US,LS,33.75617,-116.392989,40101 Monterey Ave,rancho mirage,CA,92270,Pacific Standard Time,GMT-08:00,America/Los_Angeles,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00
9471,10186-99141,US,CO,33.783049,-116.356457,"74836 Technology Drive,|100|University Plaza",palm desert,CA,922115801,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,21:30,04:30,21:30,04:30,21:30,04:30,21:30,04:30,21:30,04:30,21:30,04:30,21:30
9472,25820-242448,US,CO,33.737788,-116.407773,42500 Bob Hope Drive|A,rancho mirage,CA,922704429,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,22:00,04:30,22:00,04:30,22:00,04:30,22:00,04:30,22:00,04:30,22:00,04:30,22:00
9473,20534-157130,US,LS,33.760291,-116.358033,74884 Country Club Dr,palm desert,CA,922601947,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00
9474,75542-38859,US,LS,33.755527,-116.361798,74855 Country Club Dr,palm desert,CA,922601999,Pacific Standard Time,GMT-08:00,America/Los_Angeles,06:00,12:00,06:00,12:00,06:00,12:00,06:00,12:00,06:00,12:00,06:00,14:00,06:00,14:00
9475,76212-92525,US,LS,33.724546,-116.399411,72-549 Hwy 111,palm desert,CA,922603306,Pacific Standard Time,GMT-08:00,America/Los_Angeles,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
9476,60454-293022,US,LS,33.723696,-116.396126,72-780 Highway 111,palm desert,CA,92260,Pacific Standard Time,GMT-08:00,America/Los_Angeles,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,11:00,19:00,11:00,18:00
9477,10003-98585,US,CO,33.72082,-116.391328,73030 El Paseo,palm desert,CA,922604285,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00
9478,6529-61839,US,CO,33.719976,-116.382762,73520 El Paseo|# 1A|San Pablo Village,palm desert,CA,922604338,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:30,20:00,05:30,20:00,05:30,20:00,05:30,20:00,05:30,20:00,05:30,20:00,06:00,20:00
9479,5331-1093,US,CO,33.721773,-116.363049,74600 Highway 111|Deep Canyon/Hwy 111 Center,palm desert,CA,922603801,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,20:00,04:30,20:00,04:30,20:00,04:30,20:00,04:30,20:00,04:30,20:00,04:30,20:00
9480,2849-91520,US,CO,33.759695,-116.297668,78385 Varner Road,palm desert,CA,922114118,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,20:00,04:30,20:00,04:30,20:00,04:30,20:00,04:30,20:00,04:30,20:00,04:30,20:00
9481,9745-96489,US,CO,33.742697,-116.304268,42-175 Washington Street|5,palm desert,CA,922118097,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00,05:00,21:00
9482,53502-257449,US,LS,33.741551,-116.303748,42150 Washington St,bermuda dunes,CA,92203,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00
9483,74614-90541,US,LS,33.71522,-116.298188,78-271 Highway 111,la quinta,CA,922532063,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00
9484,60171-294179,US,CO,33.712592,-116.29133,78752 Highway 111,la quinta,CA,92253,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:00,00:00,04:00,00:00,04:00,00:00,04:00,00:00,04:00,00:00,04:00,00:00,04:00,00:00
9485,76194-88908,US,LS,33.708557,-116.290081,78935 US Hwy 111,la quinta,CA,922532072,Pacific Standard Time,GMT-08:00,America/Los_Angeles,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
9486,14277-109964,US,CO,33.706921,-116.271474,79845 Highway 111|104,la quinta,CA,922534758,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:00,23:00,04:00,23:00,04:00,23:00,04:00,23:00,04:00,23:00,04:00,23:00,04:00,23:00
9487,2988-293848,US,CO,33.679601,-116.295308,50951 Washington Street,la quinta,CA,92253,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,23:00,04:30,23:00,04:30,23:00,04:30,23:00,04:30,23:00,04:30,23:00,04:30,23:00
9488,52338-279291,US,CO,33.742516,-116.23349,82041 Avenue 42,indio,CA,922039308,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:00,00:00,04:00,00:00,04:00,00:00,04:00,00:00,04:00,00:00,04:00,00:00,04:00,00:00
9489,19158-198887,US,LS,33.68663,-116.267264,49908 Jefferson St.,indio,CA,92201,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00,05:00,20:00
9490,16347-123205,US,CO,33.741488,-116.216197,42250 Jackson Street|#A101,indio,CA,922039783,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:00,23:00,04:00,23:00,04:00,23:00,04:00,23:00,04:00,23:00,04:00,23:00,04:00,23:00
9491,8709-94033,US,CO,33.714701,-116.234141,81952 US Highway 111|#A,indio,CA,922019799,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,20:00,04:30,20:00,04:30,20:00,04:30,20:00,04:30,20:00,04:30,20:00,04:30,20:00
9492,62816-296699,US,CO,33.728864,-116.199731,83945 Avenue 44,indio,CA,92203,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,23:00,04:30,23:00,04:30,23:00,04:30,23:00,04:30,23:00,04:30,23:00,04:30,23:00
9493,10221-99464,US,CO,33.700048,-116.215512,83073 Avenue 48|C-1,coachella,CA,922369553,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:00,00:00,04:00,22:00,04:00,00:00,04:00,00:00,04:00,00:00,04:00,00:00,04:00,00:00
9494,75290-96292,US,LS,33.7209,-116.19366,84245 Indio Springs Pkwy,indio,CA,922033405,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,22:00,05:00,22:00,05:00,22:00,05:00,22:00,05:00,02:00,05:00,02:00,05:00,22:00
9495,6829-82142,US,CO,34.126819,-116.404587,57744  29 Palms Highway,yucca valley,CA,922843065,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,23:00,04:30,23:00,04:30,23:00,04:30,23:00,04:30,23:00,04:30,23:00,04:30,23:00
9496,11592-104405,US,CO,33.569856,-116.09105,90496 66th Avenue,mecca,CA,922546228,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,23:00,04:30,23:00,04:30,23:00,04:30,23:00,04:30,23:00,04:30,23:00,04:30,23:00
9497,73581-80149,US,LS,33.843499,-117.574392,260 W Foothill Pkwy,corona,CA,928828540,Pacific Standard Time,GMT-08:00,America/Los_Angeles,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00
9498,19791-199544,US,CO,33.87783,-117.659919,4718 Green River Road,corona,CA,928789162,Pacific Standard Time,GMT-08:00,America/Los_Angeles,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00,00:00
9499,48150-260551,US,CO,33.963813,-117.691779,15855 Soquel Canyon Pkwy|100,chino hills,CA,917097864,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00
9500,21142-204586,US,CO,34.003897,-117.65124,7055 Schaefer Avenue|A,chino,CA,917109109,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,21:00,04:30,21:00,04:30,21:00,04:30,21:00,04:30,21:00,04:30,21:00,04:30,21:00
9501,13217-105305,US,CO,33.971434,-117.689197,15463 Fairfield Ranch Road|A,chino hills,CA,917098855,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,19:30,04:30,19:30,04:30,19:30,04:30,19:30,04:30,19:30,04:30,19:30,04:30,19:30
9502,20768-206407,US,CO,34.027618,-117.593741,2548 S. Archibald Ave,ontario,CA,917616503,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,23:30,04:30,23:30,04:30,23:30,04:30,23:30,04:30,23:30,04:30,23:30,04:30,23:30
9503,6531-39920,US,CO,34.027047,-117.611381,2570 S. Vineyard Avenue|Vineyard & Walnut,ontario,CA,917616485,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:30,23:00,05:30,23:00,05:30,23:00,05:30,23:00,05:30,23:00,05:30,23:00,05:30,23:00
9504,59538-293575,US,CO,34.034192,-117.628187,2195 S Grove Ave,ontario,CA,91761,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,21:00,04:30,21:00,04:30,21:00,04:30,21:00,04:30,21:00,05:00,21:00,05:00,21:00
9505,10101-99066,US,CO,34.019986,-117.667219,12867 Mountain Avenue,chino,CA,917104556,Pacific Standard Time,GMT-08:00,America/Los_Angeles,05:00,12:00,05:00,12:00,05:00,12:00,05:00,12:00,05:00,12:00,Closed,Closed,Closed,Closed
9506,52484-276067,US,CO,34.135854,-116.054659,73690 Twentynine Palms Hwy,twentynine palms,CA,92277,Pacific Standard Time,GMT-08:00,America/Los_Angeles,04:30,23:00,04:30,23:00,04:30,23:00,04:30,23:00,04:30,23:00,04:30,23:00,04:30,23:00
9507,15782-152241,US,LS,34.233687,-116.061845,MCCS Contracting Bldg 1533,twentynine palms,CA,92278,Pacific Standard Time,GMT-08:00,America/Los_Angeles,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00,07:00,18:00
9508,22982-217348,US,LS,33.052034,-109.329491,438 Plaza Dr,morenci,AZ,85540,US Mountain Standard Time,GMT-07:00,America/Phoenix,04:30,20:30,04:30,20:30,04:30,20:30,04:30,20:30,04:30,20:30,06:00,18:00,06:00,18:00
9509,21596-200587,US,LS,33.597712,-112.150033,4204 West Cactus Rd,phoenix,AZ,85029,US Mountain Standard Time,GMT-07:00,America/Phoenix,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00,06:00,19:00
9510,76853-111232,US,LS,33.579203,-112.152465,10404 N 43rd Ave,glendale,AZ,853022097,US Mountain Standard Time,GMT-07:00,America/Phoenix,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00,08:00,20:00
9511,13152-152234,US,LS,34.880248,-83.396549,176 Highway 441 N,clayton,GA,305254207,Eastern Standard Time,GMT-05:00,America/New_York,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00,07:00,20:00
9512,25332-237790,US,LS,34.892885,-82.710348,502 Ann St,pickens,SC,29671,Eastern Standard Time,GMT-05:00,America/New_York,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,07:00,21:00
9513,22108-216806,US,LS,34.752215,-83.044681,180 Scenic Plaza Dr,west union,SC,29696,Eastern Standard Time,GMT-05:00,America/New_York,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,06:00,21:00,07:00,21:00
9514,24768-237691,US,LS,35.026427,-83.79564,230 Highway 64 E,hayesville,NC,28904,Eastern Standard Time,GMT-05:00,America/New_York,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00
9515,16889-165207,US,LS,34.948902,-83.757415,94 N Main St,hiawassee,GA,305462254,Eastern Standard Time,GMT-05:00,America/New_York,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00,07:00,21:00
9516,73960-116686,US,LS,39.049839,-77.109955,11845 Old Georgetown  Rd,north bethesda,MD,208528602,Eastern Standard Time,GMT-05:00,America/New_York,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00
9517,7593-274068,US,CO,39.050226,-77.117465,11860 Grand Park Avenue #604,rockville,MD,208528675,Eastern Standard Time,GMT-05:00,America/New_York,05:30,20:00,05:30,20:00,05:30,20:00,05:30,20:00,05:30,21:00,06:00,21:00,06:00,20:30
9518,51792-279206,US,LS,39.056152,-77.114817,5700 Bou Ave,rockville,MD,20852,Eastern Standard Time,GMT-05:00,America/New_York,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00,08:00,21:00
9519,7290-809,US,CO,39.056029,-77.118154,12091 Rockville Pike,rockville,MD,208521603,Eastern Standard Time,GMT-05:00,America/New_York,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,05:30,21:00,06:00,21:00,06:00,21:00
9520,27174-246564,US,LS,39.06053,-77.121684,1800 Rockville Pike,rockville,MD,20852,Eastern Standard Time,GMT-05:00,America/New_York,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00,06:00,20:00
9521,709-2007,US,CO,39.062901,-77.127542,1621 Rockville Pike,rockville,MD,208521619,Eastern Standard Time,GMT-05:00,America/New_York,06:30,20:00,06:30,20:00,06:30,20:00,06:30,20:00,06:30,20:30,06:30,20:30,06:30,20:00
9522,747-578,US,CO,39.024159,-77.123764,10251 Old Georgetown Road|#8|Wildwood Shopping Center,bethesda,MD,208141901,Eastern Standard Time,GMT-05:00,America/New_York,04:30,22:00,04:30,22:00,04:30,22:00,04:30,22:00,04:30,22:00,04:30,22:00,05:00,22:00
